9 Ways to Make an Aquarium - wikiHow,Use acrylic or plexiglass for smaller tanks.,"If youre going for a tank smaller than 25 gallons, plexiglass is your best option. Its flexible, fairly cheap, and you can find it at most hardware stores. However, keep in mind that plexiglass is prone to staining, so it might not be the best choice if you plan to use a lot of chemicals in your water.[2]"
9 Ways to Make an Aquarium - wikiHow,Use stained glass or non-tempered glass for larger tanks.,"Anything above 25 gallons needs something a bit stronger. Stained glass and non-tempered glass isnt as flexible as plexiglass or acrylic, but its thick and it doesnt scratch easily. It also holds up well over time, so you probably wont have to replace it in the near future. You can find both kinds of glass at most hardware stores.[3]"
9 Ways to Make an Aquarium - wikiHow,Err on the thicker side if youre filling the aquarium with water.,"Water is heavy, and it can add a lot of pressure on your aquarium glass. If you're keeping it empty, even up to 14in (36cm) could be fine with  inch (0.6cm) thick glass. Here are the general guidelines:[4]Aquarium Height / Sheet Thickness1 to 12 inches (2.5 to 30.5cm) / in (0.64cm)1218 inches (30.545.7cm)	   /   in (0.95cm)1824 inches (45.761.0cm)        /	in (1.3cm)2430 inches (61.076.2cm)	 /    inch (1.9cm)"
9 Ways to Make an Aquarium - wikiHow,5 to 10 gallons for smaller fish.,"Guppies, neon tetra, green chromis, and common clownfish only need aquariums that can hold 5 to 10 gallons. If youd like a school of these fish, 20 to 40 gallons is a better tank size.[5]"
9 Ways to Make an Aquarium - wikiHow,30 to 60 gallons for larger fish.,"Oscar fish and royal grammas require a lot more space. If you want a school of large fish, make an aquarium thats at least 100 to 150 gallons. If you arent sure which size you should make, ask the fish expert at your local pet store.[6]If you're placing water into the tank, remember that water is very heavyabout 10 pounds per gallon. You may want to go on the smaller side just to keep it more portable.[7]"
9 Ways to Make an Aquarium - wikiHow,Arrange your glass pieces in an open area.,"Lay down a few pieces of cardboard to protect the glass as you build. Put the bottom piece of the glass down, surrounded by the front, back, and sides.[8]"
9 Ways to Make an Aquarium - wikiHow,"Rub the sides down with acetone, then apply duct tape.","You want all the edges to be clean as can be. Then, cut strips of masking or duct tape that are about half the length of one side. Stick half of each strip on the bottom of the base pane in every direction. The other half of the strip should be lying freely on the table.[9]"
9 Ways to Make an Aquarium - wikiHow,Apply silicone to the edge of the bottom piece.,"Use a caulk gun to apply a thin, continuous stripe of silicone along the top of the edge. Try to keep the silicone about 2 millimetres (0.079in) away from the edge as you go. Be sure to work quickly, as silicone sets in 2 to 3 minutes.[10]"
9 Ways to Make an Aquarium - wikiHow,Put the front pane in place.,"With the strip of silicone along the front edge of the base, place the front piece of glass into place, pressing it down firmly but gently. Hold it there briefly, adhere the rest of the tape up the sides, and it should stay up. If you're worried about it falling over, you can prop it up with a large container filled with water or some other heavy object.[11]"
9 Ways to Make an Aquarium - wikiHow,Assemble the sides and the back panel in the same way.,"Run another thin line of silicone 2 millimetres (0.079in) from the edge along the sides. Then, repeat that along the inside edge of the front pane. Press the first side piece into place, then the other side. Finally, add a line of silicone along the edge of the bottom pane and press it firmly into place.[12]"
9 Ways to Make an Aquarium - wikiHow,Around 24 to 48 hours.,"Its super important to allow your silicone to set before you start putting anything inside your aquarium. Most types of silicone dry within 2 days, but some can take up to a week. When in doubt, read the label for specific instructions.[13]"
9 Ways to Make an Aquarium - wikiHow,Set up a filter system for freshwater fish.,The most common choices are undergravel filters or power filters. A power filter should circulate 5 gallons (18.9L) of water per hour [gph] and per gallon of your tank's capacity. An 8 gallon (30.3L) tank would need a power filter that can handle 40 gph.[14]
9 Ways to Make an Aquarium - wikiHow,Fill the bottom with gravel or sand.,"Most fish will be good with either gravel or sand, and any pet store will offer you a plethora of choices when it comes to texture and color. Whatever you use, 23 inches (5.17.6cm) should be plenty. If you choose gravel, give it a quick rinse before you put it into your aquarium to avoid dust in your water.[15]"
9 Ways to Make an Aquarium - wikiHow,Add in a few inches of water (if applicable) and your decorations.,"Everything will be easier to place (and it will stay in place) if you work with a few inches of water in your aquarium. You can place plastic decorations, live plants, or rocks to decorate the area.Once you have the terrain all set up, fill the aquarium all of the way up with water. Leave a gap of about 1in (2.5cm) from the water to the top of the aquarium."
9 Ways to Make an Aquarium - wikiHow,"Yes, you need a dechlorinator for freshwater fish.","Tap water has a lot of chemicals in it, which can really harm your fish. Buy a package of dechlorinator and read the instructions on the back to find out the right amount for your size tank. Sprinkle the dechlorinator in and cycle the water through.[16]You may also want to use a bacterial catalyst like SafeStart, which will speed up the growth of good bacteria in your aquarium.Once that's in, you'll need to do a fishless cycle to monitor the water parameters (pH, High pH, Ammonia, Nitrite, and Nitrate). Get an aquarium testing kit and wait for the numbers to spike and lower to 0. When this happens, it's time to add your fish."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Consider your sex and age.,"Research indicates that women are six times more likely to have piriformis syndrome than men.[2] Piriformis syndrome occurs most commonly in people between ages 30 and 50.The higher rate of diagnosis among women may be explained by the difference in biomechanics in men's and women's pelvises.Women may also develop piriformis syndrome during pregnancy. Because the pelvis widens during pregnancy, it can cause the attached muscles to contract.[3] Pregnant women also often develop a pelvic tilt to accommodate the baby's weight, which can also lead the attached muscles to become tight."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Evaluate your health.,"You may be more likely to be diagnosed with piriformis syndrome if you have certain other medical conditions, such as low back pain.[4]About 15% of cases are due to a congenital or structural anomaly concerning the relationship between the piriformis muscle and the sciatic nerve."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Consider your activities.,"The majority of cases of piriformis syndrome are caused by what doctors call macrotraumas or microtraumas.[5]A macrotrauma is caused by a significant traumatic event, such as a fall or a car accident. Macro-trauma to the buttocks, which leads to inflammation of the soft tissue, muscle spasms, and nerve compression, is a common cause of piriformis syndrome.A microtrauma is a pattern of repeated minor injury to an area. For example, long-distance runners expose their legs to constant micro-trauma, which can eventually cause nerve inflammation and muscle spasm. Running, walking, climbing stairs, or even sitting for long periods of time can cause your piriformis muscle to compress and entrap the sciatic nerve, causing pain.Another form of microtrauma that may cause piriformis syndrome is wallet neuritis. This condition can occur when a person carries a wallet (or cellphone) in his back pocket, which can press against the sciatic nerve, causing irritation."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,"Monitor the source, type, and intensity of pain.","One of the more common symptoms of piriformis syndrome is pain felt in the buttocks, where the piriformis is located. If you consistently feel sharp pain in one of your buttocks, you may have piriformis syndrome. Other pain to look out for that could indicate this condition includes:[6]Pain radiating down the back of your thigh, and sometimes into the back of the calf and into the foot.[7]Pain when you touch the back of your buttocks.[8]Tightness in your buttocks.[9]Increased pain when you rotate your hip.[10]Pain that improves when you move around and gets worse when you sit still.Pain that is not completely relieved by a change of position.Groin and pelvic pain. This may include pain in the labia for women and pain in the scrotum for men.Dyspareunia (painful sexual intercourse) in women.Painful bowel movements."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Evaluate your gait.,"The compression of your sciatic nerve caused by piriformis syndrome can cause difficulty walking. Your leg may feel weakened as well. The two main things to look for when experiencing difficulty walking include:[11]Antalgic gait, which means a gait that develops to avoid pain. This usually leads to limping or shortening your gait to keep from feeling pain.Foot drop, which is when your forefoot drops without your control because of pain in your lower leg. You may not be able to pull the foot up towards your face."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Take note of tingling or numbness.,"When your sciatic nerve becomes compressed due to piriformis syndrome, you may begin to feel a numb or tingling sensation in your foot or leg.[12]These sensations, or paraesthesias, may present as pins and needles, numbness, or tingling."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Consider seeing a specialist.,"Piriformis syndrome is difficult to diagnose because its symptoms are generally the same as the more common lumbar radiculopathy (numbness in the leg caused by low back pain). Both conditions are caused by the compression of the sciatic nerve. The only difference is where the sciatic nerve is being compressed. Piriformis syndrome is far more rare than low back pain, and most primary care physicians are not given much training in this syndrome. Instead, consider seeing an orthopedist, a specialist in physical medicine, or an osteopathic physician.You may need to see your primary care physician first to ask for a referral to a specialist."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Be aware that there is no definitive test for piriformis syndrome.,"Your doctor may need to conduct an extensive physical exam and perform tests before reaching a diagnosis.Some tests, such as a MRI, CT scan, or nerve conduction study, may be used to rule out other conditions such as a herniated disc.[13]"
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Have your doctor conduct diagnostic tests.,"To determine if you have piriformis syndrome, your doctor will begin by evaluating your range of motion by asking you to perform several exercises including straight leg raises and leg rotations. There are a number of other tests that can indicate the presence of piriformis syndrome, including:[14]The Lasgue sign: Your doctor will ask you to lie on your back, flex your hip at a 90 degree angle, and extend your knee straight out. A positive Lasgue sign means that pressure on the piriformis muscle while you are in this position causes you pain.The Freiberg Sign: In this test, your doctor will internally rotate and lift your leg while you lie flat on your back. Pain in your buttocks when doing this movement may indicate piriformis syndrome.The Pace Sign: In this test, you will lie on the unaffected side. Your doctor will flex your hip and knee, then rotate your hip while press down on your knee. If you feel pain, you may have piriformis syndrome.Your doctor may also palpate (examine with the fingers) your greater sciatic notch, a notch in one of your pelvic bones through which the piriformis muscle passes."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Check for sensory changes.,"Your doctor will likely test your affected leg for sensory changes or a loss of sensation. For example, your doctor may lightly touch your affected leg or use an implement to cause a sensation. The affected leg will have noticeably less sensation than the unaffected leg.[15]"
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Have your doctor examine your muscles.,"Your doctor should check your muscle strength and size. Your affected leg will be weaker and may be shorter than your unaffected leg.[16]Your doctor can also palpate your gluteus (the largest muscle in your buttocks) to determine the condition of the piriformis muscle. When the muscle is very tight and contracted, it can feel like a sausage.Your doctor will also check the amount of pain you experience from pressure on your gluteus muscle. If you experience pain or tenderness deep in the buttocks or hip region, this is a sign that your piriformis muscle is contracted.Your doctor will likely check for gluteal atrophy (shrinkage of the muscle). In chronic cases of piriformis syndrome, the muscle begins to wither and shrink. This can be seen in visual asymmetry, where the affected buttock is smaller than the unaffected buttock."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Request a CT scan or an MRI.,"While doctors can check for signs by performing physical tests, there are currently no diagnostic tests that can fully diagnose piriformis syndrome. Because of this, your doctor may order a computed tomography scan (CAT scan or CT scan) and/or Magnetic Resonance Imaging (MRI) to determine whether something else is compressing your sciatic nerve.[17]A CT scan uses computer processes with x-rays to create 3D views of the inside of your body. This is achieved by taking cross-section views of your spine. A CT scan may help identify whether there are abnormalities near the piriformis muscle and can track any arthritic changes.[18]An MRI uses radio waves and strong magnetic fields to create images of the inside of your body. An MRI can rule out other causes of low back pain or sciatic nerve pain."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Talk to your doctor about an electromyography study.,"Electromyography tests the reaction of muscles when they are stimulated with electricity. This method is often used when a doctor is trying to figure out whether you have piriformis syndrome or a herniated disc. If you have piriformis syndrome, the muscles around your piriformis will react normally to electromyography. On the other hand, your piriformis muscle and gluteus maximus will react abnormally to the electricity. If you have a herniated disc, all of the muscles in the area may react abnormally. Electromyography tests have two components:[19]A nerve conduction study will use electrodes taped to your skin to evaluate your motor neurons.A needle electrode exam will use a small needle inserted into your muscles to evaluate your muscles electrical activity."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Stop doing the activities that cause pain.,"Your doctor may recommend that you temporarily cease activities that cause the pain, such as running or cycling.[20]If your pain is caused by the pressure from sitting for long periods of time, take regular breaks to get up and stretch. Doctors recommend that you get up, walk around, and lightly stretch every 20 minutes. If you are driving for long periods of time, take frequent breaks to stand and stretch.Avoid sitting or standing in the positions that cause pain."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Get physical therapy.,"Physical therapy treatment is generally beneficial, especially if it is started early. Your doctor can work with your physical therapist to come up with a regimen thats right for you.[21]Your physical therapist will probably guide you through a series of stretches, flexion, adduction, and rotation exercises.Soft-tissue massage of the gluteal and lumbosacral regions may also help relieve irritation."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Consider alternative medicine.,"Chiropractic[22], yoga, acupuncture, and massage have all been used to treat piriformis syndrome.[23]Because alternative medicine practices generally have not been scientifically researched to the same degree as more conventional medical approaches, you may want to consider discussing these methods with your doctor before beginning treatment.[24]"
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Consider trigger point therapy.,"Sometimes piriformis symptoms can be caused by trigger points, or more commonly known as muscle knots. These knots are usually present in the piriformis or gluteal muscles. Pressure on these knots can produce local and referred pain. Most of the time, trigger points can ""mimic"" a piriformis syndrome. This is one reason why a lot of medical tests may come back negative, and may be the reason why doctors may under diagnose this condition.[25]Seek a health professional that has training in trigger point therapy, such as a massage therapist, chiropractor, physical therapist or even a physician. If trigger points are the cause, a combination of acupressure, stretching and strengthening exercises will often be recommended."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Ask your doctor for a stretching regimen.,"In addition to the exercises your physical therapist has you do, your doctor can recommend stretches for you to do at home. Common exercises include:[26]Roll side to side while lying down. Flex and extend the knees while you are lying on each side. Repeat, alternating sides, for five minutes.Stand with your arms relaxed at your sides. Rotate side to side for one minute. Repeat every few hours.Lie flat on your back. Raise your hips with your hands and pedal your legs as though you were riding a bicycle.Do knee bends six times every few hours. You can use a countertop or chair for support if necessary."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Use heat and cold therapy.,"Applying moist heat can loosen muscles, while applying ice after exercise can decrease pain and inflammation.[27]To apply heat, try using a heating pad, or place a damp towel in the microwave for a few seconds before applying it to the area.You can also take a warm bath, which can help relieve the tension and irritation of piriformis syndrome. Allow your body to be buoyant in the water.To apply cold, use ice wrapped in a towel or a cold pack. Do not apply the ice or cold pack for more than 20 minutes."
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Use NSAID pain relievers.,"Nonsteroidal anti-inflammatory drugs, or NSAIDs, help relieve pain and inflammation.[28] They are generally recommended to treat pain and inflammation from piriformis syndrome.[29]Common NSAIDs include aspirin, ibuprofen (Motrin, Advil), and naproxen (Aleve).Ask your doctor before using NSAIDs. They may interact with other medications or medical conditions.If NSAIDs do not provide sufficient relief, your doctor may prescribe muscle relaxants. Use these as directed.[30]"
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Ask your doctor about injections.,"If you continue to experience pain in your piriformis area, talk with your doctor about local injections, which can include anesthetics, steroids, or botox.[31]Anesthetic injections, which commonly include lidocaine or bupivacaine injected directly into the trigger point, are successful in approximately 85% of cases in conjunction with physical therapy.[32]If local anesthetics do not relieve your pain, your doctor may recommend an injection of steroids or botulinum toxin type A (botox), both of which have been shown to relieve muscle pain.[33]"
How to Diagnose Piriformis Syndrome (with Pictures) - wikiHow,Consult with your doctor about surgical options.,"Surgery is considered a last-resort treatment for piriformis syndrome and will not be used until all other options have been exhausted. However, if none of the other treatments relieve your pain, you may wish to consult with your doctor about the possibility of surgical intervention.[34]Surgical decompression of the piriformis muscle is only effective when neurologic deficits are present. The doctor will use electromyography and other tests to determine whether compressive neuropathy surgery, which will release the sciatic nerve, is necessary to relieve your pain.[35]"
How to Get a Girl Who Is in a Relationship to Like You Instead,Learn about her personality.,"If you don't already know very much about the girl, ask some of her friends to tell you what she likes. This may be pretty easy to find out if you share mutual friends. Finding out what she likes can help you identify things you have in common so you can bond with her over them.[1]For example, you may find that she loves the same types of movies that you're passionate about. Try catching movies at the same time so you run into her and have something to talk about.Of course, if youre crushing on a girl whos in a relationship and you dont even know her that well, its probably best to keep it that way. Why invite unnecessary temptation?"
How to Get a Girl Who Is in a Relationship to Like You Instead,Spend time with her while in a group.,"Some people can become instant friends while others need to spend a bit of time in each other's company. Create emotional bonds by hanging out together, having fun together, and becoming comfortable around each other. If you're both hanging out in a group, make a point of seeking her out to talk to her. She'll probably be flattered or at least willing to talk to you since you've shown an interest in her.[2]Realize that this won't happen overnight (if it ever happens). You'll probably need to spend a considerable amount of time together to form an attachment."
How to Get a Girl Who Is in a Relationship to Like You Instead,Show her you care about her.,"Let the girl know that you're there for her if she needs someone to talk to. If she does come to you for support, listen and be there for her. Dont profess your love and never say anything nasty about her current partner. Instead, just make casual small talk, ask her opinion about something, or talk to her about things going on in her life.[3]Just paying attention to her will signal to her that you care about her. This will increase her feelings of friendliness towards you, even if she's in a romantic relationship.Being a supportive friend can actually encourage the girl to reconsider her current relationship. She may realize that you make a better partner.[4]"
How to Get a Girl Who Is in a Relationship to Like You Instead,Be yourself.,"If you like a girl, it's easy to think that you need to be the kind of person she'd like. But if youre dishonest with her, you'll weaken the emotional bond you're building with her, and you'll also set yourself up for disappointment later on when you're not happy pretending any more. Be honest from the get-go so she becomes interested in starting a relationship with the real you.[5]For example, if she competes in several sports but you don't enjoy being athletic, don't pretend to enjoy or participate in sports for her sake.If you feel the need to lie to be more attractive to her, consider that maybe she's just not right for you."
How to Get a Girl Who Is in a Relationship to Like You Instead,Spend time with her one-on-one.,"You don't need to ask a girl out to spend time with her alone. She may feel less pressure if you simply ask her to go do things together without labeling these outings as dates. If she always agrees to spend time alone with you, she's probably interested in you too.[6]For example, you could go out for coffee, buy music together, check out a farmer's market, or just go shopping.Even group hangs can give you opportunities for one-on-one time: for instance, at dinner with friends, try to sit next to her so you can carry on private conversations and joke around together."
How to Get a Girl Who Is in a Relationship to Like You Instead,Offer a romantic gesture.,"Think back to the things she likes and try to do something out of the ordinary for her. A thoughtful gift will show her you know her well and that you carewithout being as direct as a verbal declaration of love.[7]The classic is giving the girl flowers or something romantic like a poem, but dont default to clichs unless you know shell enjoy it.Depending on what she likes, you could do something original that she may appreciate more than flowers: for example, if she's really interested in original artwork, paint her something.Don't worry that whatever you give her isn't professional quality or expensive. The point of the romantic gesture is to signal your feelings for her."
How to Get a Girl Who Is in a Relationship to Like You Instead,Drop hints that you like her as more than a friend.,"While you're spending time together one-on-one, tell her how much you enjoy being with her. Let her know that you have fun hanging out in a mutual group too, but place the emphasis on your time alone. You could also mention how important she's become to you or how your feelings have developed towards her.[8]If you're anxious about hinting to her in person, consider texting or calling her. You might find that you have more courage when communicating electronically. This will also give her a little time to process her feelings and respond to you."
How to Get a Girl Who Is in a Relationship to Like You Instead,Flirt,"and see if she reciprocates. Casually compliment her and joke around with her, and see how she reacts. If she encourages you, she may smile, flirt back, tease you, or laugh. These may be signs that she's interested in starting a romantic relationship with you. If she gives you the cold shoulder, tells you to stop it, or seems uncomfortable, give her some space.If she doesn't respond well to your flirting, consider moving on. If she does like the flirting, continue paying her attention and trying to spend more time together.Flirting is fun, of course, but ask yourself if you'd like to date someone who flirts with other people behind your back.[9]"
How to Get a Girl Who Is in a Relationship to Like You Instead,Ask yourself if it's worth it to tell her how you feel.,"Crushing on a girl in a relationship is common, but confessing your feelings is risky: she might reject you, and it could affect your friendship. Or she might reciprocate and end her relationship. Before you go all-in and ask her out, ask yourself if your feelings for her are worth possibly messing up your friendship with her, or if theyre worth messing up her relationship.[10]Are you really looking for a romantic relationship? Or is she just attractive to you because she's ""forbidden fruit""?[11]If she rejects you, are you prepared to move on emotionally if she remains in her current relationship?Realize that even if she still wants to be friends after youve confessed your feelings, her current partner might not be happy about it (understandably so).The level of commitment of her current relationship may tell you whether it's worth it to insert yourself into it: if she's married, it's almost always best not to meddle. But if she's just in a short-lived fling, it may not be a big deal to tell her how you feel...but then again, it may be worth just waiting it out, too."
How to Get a Girl Who Is in a Relationship to Like You Instead,Confess your feelings.,"Avoid jumping straight to asking her to be your girlfriend or asking her on a date, as she could see this as presumptuous and may feel you dont respect the boundaries of her current relationship. Instead, tell her youve been struggling with feelings for her and its gotten to the point where you think its best to let her know about them. Rehearse what you want to say ahead of time so that you're as calm and collected as you can be in the moment.[12]Rebecca, I really enjoy spending time with you, and I think I like you as more than a friend. I understand if you dont feel the same, but I just thought you should know.Meera, I think Ive got feelings for you. I know youre with someone already, but I wanted to let you know how I feel in case you maybe felt the same way. If not, I promise its OK, and I wont bring it up again.Jolie, weve gotten to know each other pretty well lately, and Ive really liked being your friend. But I think Ive fallen for you. I understand if you cant reciprocate, and Ill always be your friend if you still want that, but I wanted to tell you in case you maybe felt the same."
How to Get a Girl Who Is in a Relationship to Like You Instead,Respect her decision if she turns you down.,"If she rejects you, don't get upset, argue, or keep asking. Be mature and calm. Shell probably feel bad turning you down, so dont pressure her or try to make her feel guilty.[13]Understand that the odds are probably not in your favor: if shes in a relationship with someone else, its likely because she wants to be.Reassure her you understand where shes coming from and that you wont bring it up again.Understand that confessing your feelings was risky, and she may not feel comfortable hanging out with you as much anymore. Try to accept this.If she reciprocates your feelingswell, then, mazel tov!Reader Poll: If youre struggling to turn a friend down, we asked 317 wikiHow readers whove rejected a friend, and 69% of them agreed the best way to say youre not interested is by being honest and straightforward, but gentle and kind. [Take Poll]"
How to Get a Girl Who Is in a Relationship to Like You Instead,Move on.,"Rejection is tough. But if she turns you down, accept it: don't lie to yourself about her feelings for you, and dont wait for her current relationship to end. You might be good friends, but if she's still in the other relationship, it's because she's choosing to remain. Don't tell yourself that she's secretly in love with you or is just waiting for you to ask her out again.[14]Even if she still wants to be friends and her partner is OK with it, ask yourself if its serving you to stay close to her. It may help you to get over her if you spend less time with her, and maybe even try seeing someone else.Be good to yourself. Falling for someone is nerve-wracking on its own, but falling for someone you can't have can be brutal. Don't torture yourself by waiting for her: move on. You're worth it."
Where (& How) to Buy the Best Silver Bars: 2024 Buying Guide,Speak with an advisor if youre planning to buy silver as an investment.,"The first thing youll want to decide when buying silver bars as an investment is how much silver is right for your portfolio. Silver can hold its value well, but it does have risks, such as sometimes being difficult to sell.[1]A professional financial or investment advisor can give you specific advice about acquiring silver bars and help you determine how much silver to purchase.[2]"
Where (& How) to Buy the Best Silver Bars: 2024 Buying Guide,Choose between art bars and bullion bars.,"Both types of silver bars are generally 99.9% silver. Bullion bars, though, are simply unadorned pieces of silver while art bars are inscribed with artistic designs. While the art bars can be more pleasing to look at, you may have to pay a premium for them that is above their value in silver.[3]"
Where (& How) to Buy the Best Silver Bars: 2024 Buying Guide,Choose a size of bar to buy.,"Silver bars come in a variety of sizes, ranging between 1 ounce and 5,000 ounces. The 10 ounce and 100 ounce sizes, though, are the most common. If youre looking for the best value when buying a silver bar, purchase larger sizes, such as the 100 ounce bar, as these usually have lower markups.[4]If you want to be able to liquidate your silver bars as easily as possible, however, buy smaller size bars as these tend to sell more quickly.[5]"
Where (& How) to Buy the Best Silver Bars: 2024 Buying Guide,Learn about brands of silver bars.,"Some brands of silver bars are more reputable and hold their value better than others. For instance, Credit Suisse, Engelhard, and Johnson Matthey are all popular and trusted manufacturers of silver bars. Familiarize yourself with different brands by searching online before buying silver bars.[6]You dont need to prioritize buying one brand over another. But by knowing brands before you buy you can ensure that youre getting a trusted product for your money."
Where (& How) to Buy the Best Silver Bars: 2024 Buying Guide,Ask your bank about trusted silver dealers near you.,"Many banks sell silver, so you can start your search for a dealer by visiting your local branch. While you should feel free to compare prices, banks often sell their silver at less of a markup than other dealers. Even if your bank does not sell silver, they will likely be able to give you reliable advice on trusted dealers in your community.[7]You can also search online to see if you can find reliable information about silver dealers in your area. Make sure youre getting your information from a site you can trust, like that of a known news organization in your area.If youve found a dealer youre interested in but have reservations, contact your local consumer protection bureau or your states attorney general to see if any complaints have been filed against the dealer.[8]"
Where (& How) to Buy the Best Silver Bars: 2024 Buying Guide,Avoid shopping for silver online.,"There are many disreputable dealers of silver online and many scams. Additionally, it can be very expensive to ship silver bars, which greatly adds to the cost of purchasing the bars themselves.[9]"
Where (& How) to Buy the Best Silver Bars: 2024 Buying Guide,Research the spot price of silver before making a deal.,"The spot price of silver is the current price of the metal on the market. Silver bars are usually sold a little over this price. The more you know about the current price of silver, the surer you can be that youre getting a good deal for the money youre paying.[10]If the dealer is asking well over the spot price, be extremely cautious when deciding whether or not to make the purchase.[11]"
Where (& How) to Buy the Best Silver Bars: 2024 Buying Guide,Watch out for false claims from dealers.,Disreputable dealers will try to make false claims about how valuable their bars are. A typical sign that a dealer is unreliable is that they make claims about the value of their bars that is very out of line with the current silver market. Do not do business with dealers who tell you information that your research proves to be false.[12]
Where (& How) to Buy the Best Silver Bars: 2024 Buying Guide,Be cautious of offers to store your silver.,"Some dealers will say that they will store your silver for you. While this sounds like an easy solution to storing your new bars, beware that many of these dealers reduce your equity in the bars over time to cover the cost of storage. Eventually, you will no longer own the bars you purchased. [13]"
Where (& How) to Buy the Best Silver Bars: 2024 Buying Guide,Store your silver bars in a safe at home.,"Silver bars are relatively easy to store, since each size comes in a uniform shape. Purchase a safe that is large enough for your needs and stack your silver bars inside of it. Put your safe in a cool, dark area to protect your silver from heat and humidity, which can tarnish silver. Place packets of silica gel inside the safe to help reduce moisture inside of it.[14]"
Where (& How) to Buy the Best Silver Bars: 2024 Buying Guide,Store your silver bars in a bank if you dont want them in your home.,Your bank should have a safe or a safety deposit box that you can store your silver bars in for a low annual fee. Try choosing a bank that is close to your home so you can access your bars more easily.[15]
Where (& How) to Buy the Best Silver Bars: 2024 Buying Guide,Handle your silver bars with gloves.,To maintain the value of your silver you will need to keep it in good condition. Using cotton jewelers gloves when touching your silver helps you to prevent from tarnishing it. Also make sure to clean your silver only with soft cotton cloths. Purchase special sterling silver cloths if you dont have adequate cloths already.[16]
Where (& How) to Buy the Best Silver Bars: 2024 Buying Guide,Contact your insurance company to insure your silver.,Insurance policies can help protect you if you lose your silver from theft or accidents to your home. Contact the insurance company you already use to see if you can get a discount by bundling policies.
Where (& How) to Buy the Best Silver Bars: 2024 Buying Guide,Sell your silver bars to a trusted dealer if you no longer want them.,"You need to be just as careful when selling silver bars as you were when buying them. It is always best to do business with a trusted dealer to ensure that you will be paid.Dealers do usually buy silver for slightly under the spot price, so you can explore other options if youd like to get more money. But remember to exercise extreme caution when selling to anyone other than an established dealer."
"How to Treat a Cat with Anisocoria: Causes, Diagnosis & Care",Look for differently sized pupils.,The most obvious symptom of anisocoria is differently sized pupils. Pupils should both get larger in low light and get smaller in bright light. The affected pupil may be smaller or larger than the normal pupil.[1]
"How to Treat a Cat with Anisocoria: Causes, Diagnosis & Care",Notice any changes in the appearance of the eye.,An eye affected with anisocoria may undergo structural changes. The shape or position of the eyelid opening may change. The color of the eye may also be altered.[2]The eye may become bluish or cloudy in color.You may also notice changes in the cats vision.
"How to Treat a Cat with Anisocoria: Causes, Diagnosis & Care",Monitor for any pain.,"The cat may show signs of eye pain. The cat may squint and rub at its face, or it may shy away when you try to touch its face. The eye may also become red, irritated, and inflamed. In some cases, the eye may have a discharge or pus.[3]The cat may also become depressed or lethargic."
"How to Treat a Cat with Anisocoria: Causes, Diagnosis & Care",Take the cat to the vet.,"If you notice any of these symptoms in your cat, you should take it to the vet immediately. These symptoms may be connected to a life-threatening condition. Treatment is based on the underlying condition, so the vet will need to figure out what caused the anisocoria.[4]The vet will do a physical exam and ask you about any recent trauma that your cat has undergone. You will need to give them a complete medical history and list of any medications your cat is taking.The vet will try to determine if the problem is due to a problem with the eye or a neurological problem.If they cannot figure out what is wrong, they may send the cat to a ophthalmologist."
"How to Treat a Cat with Anisocoria: Causes, Diagnosis & Care",Have the cats eyes tested.,"The vet may start by checking your cats eyes and pupils. They may check the blinking reflexes, how well the cat follows an object, and how sensitive the pupils are to light. The vet may also test the production of tears.[5]The vet may stain the cornea with a dye to look for ulcers, scratches, or trauma."
"How to Treat a Cat with Anisocoria: Causes, Diagnosis & Care",Get imaging tests done.,"The vet may try to determine if the problem comes from an issue with the eye or the pupil nerve. To do this, they might do a range of imaging tests, including MRI, ultrasound, CT scans, or x-rays."
"How to Treat a Cat with Anisocoria: Causes, Diagnosis & Care",Expect no treatment for some conditions.,"Some underlying conditions that cause anisocoria are not life threatening. Because of this, it doesnt require any treatments. For example, if your cat has hypoplasia or iris atrophy, the vet may not recommend any treatments.[6]"
